Сегмент,Компания,Имя,Должность,Email,Телефон,Сайт,LinkedIn,Telegram,Страна,Город,Отрасль,Источник,URL источника,Приоритет,Комментарий
pr,InterPlay,,,,,https://www.ra-interplay.ru,,,Россия,Ростов-на-Дону,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/interplay//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,LightSky,,,,,https://www.lightsky-software.com,,,Россия,Новосибирск,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/lightsky//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Effet,,,,,https://www.effet-ra.ru,,,Россия,Краснодар,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/effet//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Marketing Fusion,,,,,https://www.mfusion.ru,,,Россия,Краснодар,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/marketing_fusion//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Marketing Drive,,,,,https://www.mdrive-vrn.ru,,,Россия,Воронеж,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/marketing_drive//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Savale,,,,,https://www.savale.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/savale//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Pronto BTL,,,,,https://www.prontobtl.ru,,,Россия,Ростов-на-Дону,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/pronto_btl//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Savant,,,,,https://savant.3dn.ru,,,Россия,Нижний Новгород,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/savant//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Бридж,,,,,https://www.bridgespb.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/bridzh//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Белые Ночи,,,,,https://www.noches-blancas.ru,,,Россия,Краснодар,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/belye_nochi//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Ufa-Logotype.ru,,,,,https://ufa-logotype.ru,,,Россия,Уфа,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/ufa-logotype_ru//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Студия Два,,,,,https://www.studiodva.ru,,,Россия,Ростов-на-Дону,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/studiya_dva//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,AdvLine,,,,,https://www.advline.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/advline//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,AMG,,,,,https://www.pr-amg.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/amg//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Арт Бренд Агентство Алёны Петропавловской,,,,,https://www.petropbrand.com,,,Россия,Воронеж,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/art_brend_agentstvo_aleny_petropavlovskoy//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Btl-Omsk,,,,,https://www.btl-omsk.ru,,,Россия,Омск,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/btl-omsk//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Дирсет,,,,,https://direct-settings.ru,,,Россия,Екатеринбург,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/dirset//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Артэйн,,,,,https://www.artejn.ru,,,Россия,Воронеж,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/arteyn//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,ДВ Регион,,,,,https://www.dvregion.ru,,,Россия,Владивосток,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/dv_region//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Навигатор,,,,,https://www.mas-sochi.ru,,,Россия,Сочи,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/navigator//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Индиго Краснодар,,,,,https://indoorindigo.ru,,,Россия,Краснодар,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/indigo_krasnodar//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Интернет компания Юг,,,,,https://internetnaladoni.ru,,,Россия,Ростов-на-Дону,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/internet_kompaniya_yug//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,RITZ,,,,,https://www.ritz-spb.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/ritz//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Южное Медиа Агентство,,,,,https://www.mediareclama.ru,,,Россия,Ростов-на-Дону,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/yuzhnoe_media_agentstvo//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Clicknet,,,,,https://www.clicknet.pro,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/clicknet//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,IT-ontime,,,,,https://it-ontime.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/it-ontime//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Life PR,,,,,https://lifepr.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/life_pr//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Brandon,,,,,https://brandon.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/brandon//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Трансинфо,,,,,https://transinfo.mobi,,,Россия,Краснодар,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/transinfo//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Advance UP,,,,,https://madbiz.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/advance_up//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Adjoy,,,,,https://adjoy.ru,,,Россия,Пермь,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/adjoy//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Altezza,,,,,https://altezza.bz,,,Россия,Уфа,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/altezza//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,BPG Group,,,,,https://bpggroup.ru,,,Россия,Уфа,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/bpg_group//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,BTL-Novosibirsk,,,,,https://www.btl-novosibirsk.ru,,,Россия,Новосибирск,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/btl-novosibirsk//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Saint Digital,,,,,https://saint-digital.agency,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/saint_digital//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Magic Design,,,,,https://www.сайт-хочу.рф,,,Россия,Омск,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/magic_design//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Медиа-Альянс,,,,,https://m-aliance.ru,,,Россия,Челябинск,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/media-aljyans//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Ginesys,,,,,https://ginesys.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/ginesys//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Союз-Медиа,,,,,https://www.soyuz-reklama.ru,,,Россия,Ростов-на-Дону,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/soyuz-media//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Kima by Coruna,,,,,https://kimabycoruna.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/kima_by_coruna//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Студия Романа Корытова,,,,,https://www.korytov.com,,,Россия,Воронеж,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/studiya_romana_korytova//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Аргумент,,,,,https://argument74.com,,,Россия,Челябинск,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/argument//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,IM-Group,,,,,https://imgroup54.ru,,,Россия,Новосибирск,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/im-group//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,NAI Becar Promo,,,,,https://promo.naibecar.com,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/nai_becar_promo//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Брендинговое агентство Екатерины Кононовой,,,,,https://www.person-brand.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/brendingovoe_agentstvo_ekateriny_kononovoy//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Креатифф,,,,,https://studio-kreatiff.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/kreatiff//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Кружок,,,,,https://kruzhok.agency,,,Россия,Казань,PR / Communications,Казань event research,https://eventcatalog.ru/agency/kruzhok//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Пратон,,,,,https://www.pra-ton.ru,,,Россия,Самара,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/praton//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Ревизионная школа ИСАС,,,,,https://isass.ru,,,Россия,Санкт-Петербург,PR / Communications,Санкт-Петербург event research,https://eventcatalog.ru/agency/revizionnaya_shkola_isas//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Реклама Мама,,,,,https://rekmama.ru,,,Россия,Екатеринбург,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/reklama_mama//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Ваши преимущества,,,,,https://www.vashi-preim.ru,,,Россия,Новосибирск,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/vashi_preimuwestva//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Stealth Marketing,,,,,https://www.st-mk.ru,,,Россия,Новосибирск,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/stealth_marketing//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Реноме,,,,,https://renome-ra.ru,,,Россия,Казань,PR / Communications,Казань event research,https://eventcatalog.ru/agency/renome//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Фрэш,,,,,https://www.rafresh.ru,,,Россия,Екатеринбург,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/fresh//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
pr,Телепорт,,,,,https://a-teleport.ru,,,Россия,Красноярск,PR / Communications,Региональный event research,https://eventcatalog.ru/agency/teleport//,A,"PR / communications агентство: возможна потребность в презентациях для клиентов, пресс-ивентов, публичных запусков и материалов руководителей. Публичный профиль подтверждает event, BTL, PR или корпоративные коммуникации. Не дубль: домен отсутствовал в текущей базе на момент добавления. Fallback manual row from vetted public source to preserve company coverage when email is absent or page fetch is unstable."
